Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
1991,5908,380,1118847569700,52.328,793.95,6451664.408,1872794.177,16,5.4,2,36.25,3.55,5,1987,1996,34.73,0.96
1991,5909,380,1118847569800,52.23,797.607,6451667.228,1872791.826,16,5.4,2,36.49,1.34,5,1987,1996,34.46,0.94
1991,5910,380,1118847569900,52.111,801.275,6451670.067,1872789.487,16,5.4,2,36.55,-0.38,5,1987,1996,34.14,0.93
1991,5911,380,1118847570000,51.971,804.93,6451672.898,1872787.184,16,5.4,2,36.53,-0.47,5,1987,1996,33.85,0.93
1991,5912,380,1118847570100,51.82,808.574,6451675.73,1872784.893,16,5.4,2,36.53,0.55,5,1987,1996,33.65,0.92
1991,5913,380,1118847570200,51.68,812.233,6451678.561,1872782.59,16,5.4,2,36.55,0.17,5,1987,1996,33.48,0.92
1991,5914,380,1118847570300,51.564,815.901,6451681.398,1872780.249,16,5.4,2,36.43,-2.06,5,1987,1996,33.33,0.91
1991,5915,380,1118847570400,51.461,819.545,6451684.226,1872777.898,16,5.4,2,36.18,-3.61,5,1987,1996,33.19,0.92
1991,5916,380,1118847570500,51.356,823.146,6451686.976,1872775.619,16,5.4,2,35.84,-3.49,5,1987,1996,33.09,0.92
1991,5917,380,1118847570600,51.345,826.706,6451689.646,1872773.284,16,5.4,2,35.52,-2.57,5,1987,1996,33.02,0.93
1991,5918,380,1118847570700,51.449,830.242,6451692.258,1872770.848,16,5.4,2,35.28,-2.14,5,1987,1996,32.99,0.94
1991,5919,380,1118847570800,51.609,833.759,6451694.776,1872768.42,16,5.4,2,35.09,-1.94,5,1987,1996,32.97,0.94
1991,5920,380,1118847570900,51.678,837.251,6451697.36,1872766.055,16,5.4,2,34.96,-0.81,5,1987,1996,32.98,0.94
1991,5921,380,1118847571000,51.623,840.735,6451700.006,1872763.801,16,5.4,2,34.92,0.21,5,1987,1996,33,0.94
1991,5922,380,1118847571100,51.566,844.225,6451702.666,1872761.537,16,5.4,2,34.96,0.73,5,1987,1996,33.01,0.94
1991,5923,380,1118847571200,51.598,847.727,6451705.276,1872759.199,16,5.4,2,35.01,0.4,5,1987,1996,33,0.94
1991,5924,380,1118847571300,51.606,851.246,6451707.898,1872756.881,16,5.4,2,34.91,-2.03,5,1987,1996,32.98,0.94
1991,5925,380,1118847571400,51.615,854.754,6451710.543,1872754.543,16,5.4,2,34.47,-6.3,5,1987,1996,32.98,0.96
1991,5926,380,1118847571500,51.664,858.2,6451713.104,1872752.224,16,5.4,2,33.64,-10.72,5,1987,1996,33.03,0.98
1991,5927,380,1118847571600,51.695,861.508,6451715.579,1872750.006,16,5.4,2,32.5,-11.2,5,1987,1996,33.22,1.02
1991,5928,380,1118847571700,51.68,864.7,6451717.974,1872747.919,16,5.4,2,31.36,-10.72,5,1987,1996,33.55,1.07
1991,5929,380,1118847571800,51.646,867.754,6451720.283,1872745.933,16,5.4,2,30.53,-6.27,5,1987,1996,33.98,1.11
1991,5930,380,1118847571900,51.653,870.747,6451722.508,1872743.966,16,5.4,2,30.1,-2.03,5,1987,1996,34.39,1.14
1991,5931,380,1118847572000,51.661,873.73,6451724.756,1872741.979,16,5.4,2,29.97,0.1,5,1987,1996,34.79,1.16
1991,5932,380,1118847572100,51.668,876.726,6451727.004,1872739.992,16,5.4,2,29.98,0.25,5,1987,1996,35.21,1.17
1991,5933,380,1118847572200,51.675,879.729,6451729.252,1872738.005,16,5.4,2,29.98,-0.27,5,1987,1996,35.69,1.19
1991,5934,380,1118847572300,51.683,882.725,6451731.499,1872736.018,16,5.4,2,29.97,-0.09,5,1987,1996,36.21,1.21
1991,5935,380,1118847572400,51.69,885.708,6451733.747,1872734.031,16,5.4,2,30.1,2.05,5,1987,1996,36.72,1.22
1991,5936,380,1118847572500,51.696,888.701,6451735.973,1872732.064,16,5.4,2,30.53,6.27,5,1987,1996,37.23,1.22
1991,5937,380,1118847572600,51.664,891.755,6451738.281,1872730.077,16,5.4,2,31.36,10.7,5,1987,1996,37.68,1.2
1991,5938,380,1118847572700,51.649,894.947,6451740.676,1872727.99,16,5.4,2,32.5,11.2,5,1987,1996,37.99,1.17
1991,5939,380,1118847572800,51.68,898.273,6451743.151,1872725.772,16,5.4,2,33.47,8.06,5,1987,1996,38.16,1.14
1991,5940,380,1118847572900,51.728,901.702,6451745.713,1872723.454,16,5.4,2,33.92,1.3,5,1987,1996,38.23,1.13
1991,5941,380,1118847573000,51.737,905.116,6451748.357,1872721.116,16,5.4,2,34.09,-0.34,5,1987,1996,38.3,1.12
1991,5942,380,1118847573100,51.747,908.511,6451750.979,1872718.798,16,5.4,2,34.21,2.3,5,1987,1996,38.39,1.12
1991,5943,380,1118847573200,51.776,911.923,6451753.602,1872716.48,16,5.4,2,34.47,4.71,5,1987,1996,38.54,1.12
1991,5944,380,1118847573300,51.805,915.404,6451756.224,1872714.162,16,5.4,2,34.84,2.65,5,1987,1996,38.75,1.11
1991,5945,380,1118847573400,51.834,918.922,6451758.846,1872711.844,16,5.4,2,35,0,5,1987,1996,39.07,1.12
1991,5946,380,1118847573500,51.863,922.422,6451761.469,1872709.526,16,5.4,2,35,0,5,1987,1996,39.55,1.13
1991,5947,380,1118847573600,51.892,925.921,6451764.091,1872707.208,16,5.4,2,35,0.1,5,1987,1996,40.21,1.15
1991,5948,380,1118847573700,51.921,929.422,6451766.713,1872704.89,16,5.4,2,35.01,0.11,5,1987,1996,41.04,1.17
1991,5949,380,1118847573800,51.98,932.925,6451769.316,1872702.55,16,5.4,2,35.01,-0.05,5,1987,1996,42.04,1.2
1991,5950,380,1118847573900,51.97,936.428,6451771.973,1872700.253,16,5.4,2,34.99,-0.39,5,1987,1996,43.19,1.23
1991,5951,380,1118847574000,51.858,939.921,6451774.68,1872698.049,16,5.4,2,35,0.24,5,1987,1996,44.06,1.26
1991,5952,380,1118847574100,51.689,943.402,6451777.434,1872695.879,16,5.4,2,35.2,3.3,5,1987,1996,44.73,1.27
1991,5953,380,1118847574200,51.595,946.913,6451780.115,1872693.672,16,5.4,2,35.73,7.31,5,1987,1996,45.11,1.26
1991,5954,380,1118847574300,51.516,950.504,6451782.879,1872691.375,16,5.4,2,36.56,9.91,5,1987,1996,45.17,1.24
1991,5955,380,1118847574400,51.36,954.204,6451785.792,1872689.049,16,5.4,2,37.56,10.37,5,1987,1996,44.91,1.2
1991,5956,380,1118847574500,51.085,958.021,6451788.844,1872686.761,16,5.4,2,38.54,9.13,5,1987,1996,44.39,1.15
1991,5957,380,1118847574600,50.702,961.935,6451792.039,1872684.491,16,5.4,2,39.31,6.81,5,1987,1996,43.77,1.11
1991,5958,380,1118847574700,50.22,965.92,6451795.387,1872682.219,16,5.4,2,39.84,3.77,5,1987,1996,43.07,1.08
1991,5959,380,1118847574800,49.776,969.941,6451798.705,1872679.923,16,5.4,2,40.11,1.26,5,1987,1996,42.33,1.06
1991,5960,380,1118847574900,49.357,973.967,6451802.012,1872677.603,16,5.4,2,40.19,0.11,5,1987,1996,41.6,1.04
1991,5961,380,1118847575000,48.967,977.985,6451805.306,1872675.257,16,5.4,2,40.21,0.3,5,1987,1996,41.01,1.02
1991,5962,380,1118847575100,48.591,981.995,6451808.591,1872672.9,16,5.4,2,40.37,2.29,5,1987,1996,40.57,1
1991,5963,380,1118847575200,48.221,986.016,6451811.85,1872670.557,16,5.4,2,40.83,6.5,5,1987,1996,40.25,0.99
1991,5964,380,1118847575300,47.788,990.104,6451815.217,1872668.204,16,5.4,2,41.67,10.67,5,1987,1996,40.02,0.96
1991,5965,380,1118847575400,47.345,994.321,6451818.674,1872665.786,16,5.4,2,42.76,11.2,5,1987,1996,39.79,0.93
1991,5966,380,1118847575500,46.906,998.663,6451822.225,1872663.277,16,5.4,2,43.8,9.58,5,1987,1996,39.46,0.9
1991,5967,380,1118847575600,46.464,1003.121,6451825.867,1872660.691,16,5.4,2,44.53,5.02,5,1987,1996,39.01,0.88
1991,5968,380,1118847575700,45.964,1007.63,6451829.61,1872658.093,16,5.4,2,44.81,0.52,5,1987,1996,38.5,0.86
1991,5969,380,1118847575800,45.442,1012.134,6451833.347,1872655.53,16,5.4,2,44.74,-2.38,5,1987,1996,38,0.85
1991,5970,380,1118847575900,45.005,1016.604,6451837,1872652.927,16,5.4,2,44.47,-3.4,4,1981,2015,107.55,2.42
1991,5971,380,1118847576000,44.703,1021.031,6451840.535,1872650.248,16,5.4,2,44.15,-3,4,1981,2015,107.12,2.43
1991,5972,380,1118847576100,44.516,1025.42,6451843.975,1872647.5,16,5.4,2,43.95,-1.32,4,1981,2015,106.73,2.43
1991,5973,380,1118847576200,44.469,1029.787,6451847.296,1872644.669,16,5.4,2,44.01,2.06,4,1981,2015,106.36,2.42
1991,5974,380,1118847576300,44.489,1034.183,6451850.575,1872641.786,16,5.4,2,44.3,4.32,4,1981,2015,105.97,2.39
1991,5975,380,1118847576400,44.512,1038.645,6451853.918,1872638.843,16,5.4,2,44.56,2.26,4,1981,2015,105.5,2.37
1991,5976,380,1118847576500,44.519,1043.145,6451857.351,1872635.844,16,5.4,2,44.53,-2.81,4,1981,2015,105,2.36
1991,5977,380,1118847576600,44.542,1047.605,6451860.694,1872632.901,16,5.4,2,44.18,-5.53,4,1981,2015,104.54,2.37
1991,5978,380,1118847576700,44.533,1051.979,6451863.992,1872630.04,16,5.4,2,43.81,-2.74,4,1981,2015,104.17,2.38
1991,5979,380,1118847576800,44.539,1056.321,6451867.231,1872627.21,16,5.4,2,43.71,1.19,4,1981,2015,103.86,2.38
1991,5980,380,1118847576900,44.546,1060.694,6451870.528,1872624.329,16,5.4,2,43.77,1.19,4,1981,2015,103.54,2.37
1991,5981,380,1118847577000,44.553,1065.091,6451873.873,1872621.406,16,5.4,2,43.77,-1.19,4,1981,2015,103.17,2.36
1991,5982,380,1118847577100,44.559,1069.464,6451877.17,1872618.525,16,5.4,2,43.71,-1.18,4,1981,2015,102.81,2.35
1991,5983,380,1118847577200,44.566,1073.808,6451880.409,1872615.695,16,5.4,2,43.8,2.49,4,1981,2015,102.46,2.34
1991,5984,380,1118847577300,44.556,1078.178,6451883.708,1872612.834,16,5.4,2,44.15,5.44,4,1981,2015,102.09,2.31
1991,5985,380,1118847577400,44.579,1082.624,6451887.051,1872609.891,16,5.4,2,44.61,4.48,4,1981,2015,101.64,2.28
1991,5986,380,1118847577500,44.586,1087.126,6451890.461,1872606.911,16,5.4,2,44.92,1.68,4,1981,2015,101.14,2.25
1991,5987,380,1118847577600,44.593,1091.64,6451893.85,1872603.95,16,5.4,2,45.03,-0.06,4,1981,2015,100.63,2.23
1991,5988,380,1118847577700,44.6,1096.144,6451897.238,1872600.989,16,5.4,2,45.02,-0.24,4,1981,2015,100.12,2.22
1991,5989,380,1118847577800,44.607,1100.643,6451900.627,1872598.027,16,5.4,2,45,0,4,1981,2015,99.62,2.21
1991,5990,380,1118847577900,44.615,1105.143,6451904.015,1872595.066,16,5.4,2,45,0,4,1981,2015,99.12,2.2
1991,5991,380,1118847578000,44.621,1109.645,6451907.404,1872592.105,16,5.4,2,44.98,-0.27,4,1981,2015,98.62,2.19
1991,5992,380,1118847578100,44.629,1114.14,6451910.792,1872589.144,16,5.4,2,44.97,-0.08,4,1981,2015,98.13,2.18
1991,5993,380,1118847578200,44.635,1118.626,6451914.181,1872586.183,16,5.4,2,45.08,1.69,4,1981,2015,97.64,2.17
1991,5994,380,1118847578300,44.642,1123.124,6451917.547,1872583.241,16,5.4,2,45.39,4.49,4,1981,2015,97.14,2.14
1991,5995,380,1118847578400,44.632,1127.678,6451920.982,1872580.262,16,5.4,2,45.86,5.56,4,1981,2015,96.56,2.11
1991,5996,380,1118847578500,44.656,1132.308,6451924.46,1872577.201,16,5.4,2,46.22,2.59,4,1981,2015,95.93,2.08
1991,5997,380,1118847578600,44.663,1136.978,6451927.998,1872574.109,16,5.4,2,46.21,-2.68,4,1981,2015,95.35,2.06
1991,5998,380,1118847578700,44.686,1141.603,6451931.477,1872571.048,16,5.4,2,45.88,-5.08,4,1981,2015,94.97,2.07
1991,5999,380,1118847578800,44.677,1146.152,6451934.911,1872568.069,16,5.4,2,45.55,-2.49,4,1981,2015,94.79,2.08
1991,6000,380,1118847578900,44.698,1150.658,6451938.26,1872565.124,16,5.4,2,45.58,3.08,4,1981,2015,94.8,2.08
1991,6001,380,1118847579000,44.635,1155.207,6451941.751,1872562.166,16,5.4,2,46.02,6.52,4,1981,2015,94.87,2.06
1991,6002,380,1118847579100,44.536,1159.849,6451945.284,1872559.219,16,5.4,2,46.54,4.97,4,1981,2015,94.87,2.04
1991,6003,380,1118847579200,44.351,1164.55,6451948.913,1872556.296,16,5.4,2,46.86,1.42,4,1981,2015,94.78,2.02
1991,6004,380,1118847579300,44.202,1169.265,6451952.522,1872553.331,16,5.4,2,46.9,-1.38,4,1981,2015,94.63,2.02
1991,6005,380,1118847579400,44.157,1173.959,6451956.081,1872550.273,16,5.4,2,46.69,-2.81,4,1981,2015,94.48,2.02
1991,6006,380,1118847579500,44.181,1178.622,6451959.577,1872547.178,16,5.4,2,46.31,-4.38,4,1981,2015,94.32,2.04
1991,6007,380,1118847579600,44.19,1183.24,6451963.056,1872544.117,16,5.4,2,45.83,-5.6,4,1981,2015,94.19,2.06
1991,6008,380,1118847579700,44.168,1187.788,6451966.49,1872541.138,16,5.4,2,45.37,-4.24,4,1981,2015,94.14,2.08
1991,6009,380,1118847579800,44.162,1192.288,6451969.856,1872538.196,16,5.4,2,45.07,-1.68,4,1981,2015,94.14,2.09
1991,6010,380,1118847579900,44.156,1196.774,6451973.245,1872535.235,16,5.4,2,44.97,0.09,4,1981,2015,94.16,2.09
1991,6011,380,1118847580000,44.15,1201.269,6451976.633,1872532.274,16,5.4,2,44.98,0.26,4,1981,2015,94.17,2.09
1991,6012,380,1118847580100,44.143,1205.771,6451980.022,1872529.313,16,5.4,2,45,0,4,1981,2015,94.16,2.09
1991,6013,380,1118847580200,44.138,1210.271,6451983.41,1872526.352,16,5.4,2,45,0,4,1981,2015,94.12,2.09
1991,6014,380,1118847580300,44.131,1214.773,6451986.799,1872523.391,16,5.4,2,44.98,-0.32,4,1981,2015,94.06,2.09
1991,6015,380,1118847580400,44.125,1219.267,6451990.188,1872520.43,16,5.4,2,44.97,-0.07,4,1981,2015,94.02,2.09
1991,6016,380,1118847580500,44.119,1223.745,6451993.576,1872517.469,16,5.4,2,45.14,2.85,4,1981,2015,94.04,2.08
1991,6017,380,1118847580600,44.1,1228.24,6451996.945,1872514.542,16,5.4,2,45.71,8.12,4,1981,2015,94.05,2.06
1991,6018,380,1118847580700,44.086,1232.84,6452000.385,1872511.547,16,5.4,2,46.75,11.2,4,1981,2015,93.95,2.01
1991,6019,380,1118847580800,44.158,1237.592,6452003.908,1872508.364,16,5.4,2,48.18,11.2,4,1981,2015,93.7,1.94
1991,6020,380,1118847580900,44.273,1242.477,6452007.506,1872505.058,16,5.4,2,49.6,11.2,4,1981,2015,93.31,1.88
1991,6021,380,1118847581000,44.477,1247.531,6452011.186,1872501.563,16,5.4,2,50.47,5.27,4,1981,2015,92.76,1.84
1991,6022,380,1118847581100,44.693,1252.672,6452014.96,1872497.969,16,5.4,2,50.47,-5.29,4,1981,2015,92.12,1.83
1991,6023,380,1118847581200,44.898,1257.726,6452018.638,1872494.473,16,5.4,2,49.6,-11.2,4,1981,2015,91.56,1.85
1991,6024,380,1118847581300,45.016,1262.61,6452022.234,1872491.166,16,5.4,2,48.18,-11.2,4,1981,2015,91.18,1.89
1991,6025,380,1118847581400,45.092,1267.362,6452025.755,1872487.979,16,5.4,2,46.75,-11.2,4,1981,2015,90.93,1.94
1991,6026,380,1118847581500,45.081,1271.962,6452029.192,1872484.982,16,5.4,2,45.71,-8.12,4,1981,2015,90.83,1.99
1991,6027,380,1118847581600,45.069,1276.457,6452032.557,1872482.05,16,5.4,2,45.14,-2.84,4,1981,2015,90.83,2.01
1991,6028,380,1118847581700,45.068,1280.934,6452035.942,1872479.085,16,5.4,2,44.97,0.08,4,1981,2015,90.85,2.02
1991,6029,380,1118847581800,45.067,1285.429,6452039.327,1872476.12,16,5.4,2,44.98,0.33,4,1981,2015,90.86,2.02
1991,6030,380,1118847581900,45.066,1289.931,6452042.712,1872473.155,16,5.4,2,45,0,4,1981,2015,90.86,2.02
1991,6031,380,1118847582000,45.066,1294.431,6452046.097,1872470.19,16,5.4,2,45,0,4,1981,2015,90.86,2.02
1991,6032,380,1118847582100,45.065,1298.941,6452049.482,1872467.224,16,5.4,2,44.92,-1.36,4,1981,2015,90.85,2.02
1991,6033,380,1118847582200,45.065,1303.432,6452052.867,1872464.259,16,5.4,2,44.72,-2.55,4,1981,2015,90.86,2.03
1991,6034,380,1118847582300,45.064,1307.885,6452056.252,1872461.294,16,5.4,2,44.58,-1.23,4,1981,2015,90.9,2.04
1991,6035,380,1118847582400,45.078,1312.323,6452059.637,1872458.329,16,5.4,2,44.58,1.21,4,1981,2000,90.97,2.04
1991,6036,380,1118847582500,45.092,1316.775,6452063.022,1872455.364,16,5.4,2,44.72,2.55,4,1981,2000,91.01,2.04
1991,6037,380,1118847582600,45.107,1321.266,6452066.407,1872452.399,16,5.4,2,44.92,1.37,4,1981,2000,91.01,2.03
1991,6038,380,1118847582700,45.123,1325.776,6452069.792,1872449.433,16,5.4,2,45,0,4,1981,2000,91.01,2.02
1991,6039,380,1118847582800,45.138,1330.278,6452073.177,1872446.468,16,5.4,2,44.98,-0.28,4,1981,2000,91.06,2.02
1991,6040,380,1118847582900,45.152,1334.773,6452076.562,1872443.503,16,5.4,2,44.97,-0.1,4,1981,2000,91.15,2.03
1991,6041,380,1118847583000,45.168,1339.256,6452079.946,1872440.538,16,5.4,2,45.1,2.06,4,1981,2000,91.29,2.02
1991,6042,380,1118847583100,45.183,1343.752,6452083.309,1872437.592,16,5.4,2,45.51,5.89,4,1981,2000,91.43,2.01
1991,6043,380,1118847583200,45.157,1348.308,6452086.755,1872434.628,16,5.4,2,46.24,9.28,4,1981,2000,91.53,1.98
1991,6044,380,1118847583300,45.175,1352.977,6452090.272,1872431.544,16,5.4,2,47.13,9.21,4,1981,2000,91.5,1.94
1991,6045,380,1118847583400,45.229,1357.765,6452093.84,1872428.367,16,5.4,2,47.79,4.69,4,1981,2000,91.26,1.91
1991,6046,380,1118847583500,45.266,1362.605,6452097.493,1872425.139,16,5.4,2,47.97,-1.12,4,1981,2000,90.92,1.9
1991,6047,380,1118847583600,45.286,1367.423,6452101.12,1872421.957,16,5.4,2,47.71,-4.84,4,1981,2000,90.59,1.9
1991,6048,380,1118847583700,45.161,1372.175,6452104.765,1872418.951,16,5.4,2,47.23,-5.26,4,1981,2000,90.33,1.91
1991,6049,380,1118847583800,44.922,1376.86,6452108.465,1872416.048,16,5.4,2,46.8,-3.41,4,1981,2000,90.13,1.93
1991,6050,380,1118847583900,44.524,1381.51,6452112.231,1872413.299,16,5.4,2,46.56,-1.43,4,1981,2000,89.97,1.93
1991,6051,380,1118847584000,44.068,1386.149,6452116.021,1872410.606,16,5.4,2,46.48,-0.08,4,1981,2000,89.89,1.93
1991,6052,380,1118847584100,43.629,1390.792,6452119.822,1872407.881,16,5.4,2,46.48,0.41,4,1981,2000,89.92,1.93
1991,6053,380,1118847584200,43.194,1395.444,6452123.616,1872405.156,16,5.4,2,46.51,0.14,4,1981,2000,90.04,1.94
1991,6054,380,1118847584300,42.759,1400.098,6452127.411,1872402.43,16,5.4,2,46.51,-0.18,4,1981,2000,90.22,1.94
1991,6055,380,1118847584400,42.324,1404.746,6452131.205,1872399.705,16,5.4,2,46.5,0,4,1981,2000,90.42,1.94
