Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy
2036,5877,536,1118847566600,40.525,341.947,6451334.531,1873106.432,15.5,6.9,2,35.92,1.01,4,2015,2043,110.59,3.08
2036,5878,536,1118847566700,40.494,345.555,6451337.195,1873103.9,15.5,6.9,2,35.78,-2.66,4,2015,2043,110.82,3.1
2036,5879,536,1118847566800,40.507,349.098,6451339.936,1873101.233,15.5,6.9,2,35.99,1.96,4,2015,2043,111.17,3.09
2036,5880,536,1118847566900,40.577,352.669,6451342.783,1873098.439,15.5,6.9,2,36.53,9.32,4,2015,2043,111.44,3.05
2036,5881,536,1118847567000,40.678,356.343,6451345.645,1873095.665,15.5,6.9,2,37.27,10.71,4,2015,2043,111.49,2.99
2036,5882,536,1118847567100,40.761,360.179,6451348.439,1873092.977,15.5,6.9,2,37.92,1.34,4,2015,2043,111.31,2.94
2036,5883,536,1118847567200,40.826,364.031,6451351.181,1873090.361,15.5,6.9,2,37.88,-4.66,4,2015,2043,111.15,2.93
2036,5884,536,1118847567300,40.906,367.773,6451353.866,1873087.778,15.5,6.9,2,37.57,-1.32,4,2015,2043,111.19,2.96
2036,5885,536,1118847567400,40.987,371.513,6451356.564,1873085.182,15.5,6.9,2,37.49,0.19,4,2015,2043,111.36,2.97
2036,5886,536,1118847567500,41.066,375.271,6451359.271,1873082.579,15.5,6.9,2,37.41,-1.3,4,2015,2043,111.54,2.98
2036,5887,536,1118847567600,41.147,379.025,6451361.991,1873079.962,15.5,6.9,2,37.12,-4.39,4,2015,2043,111.61,3.01
2036,5888,536,1118847567700,41.243,382.733,6451364.654,1873077.378,15.5,6.9,2,36.57,-6.89,4,2015,2043,111.67,3.05
2036,5889,536,1118847567800,41.32,386.357,6451367.265,1873074.867,15.5,6.9,2,35.91,-6.89,4,2015,2043,111.81,3.11
2036,5890,536,1118847567900,41.38,389.898,6451369.83,1873072.421,15.5,6.9,2,35.37,-4.36,4,2015,2043,112.11,3.17
2036,5891,536,1118847568000,41.455,393.393,6451372.331,1873070.015,15.5,6.9,2,35.08,-1.32,4,2015,2043,112.49,3.21
2036,5892,536,1118847568100,41.53,396.882,6451374.853,1873067.588,15.5,6.9,2,35,0.23,4,2015,2043,112.83,3.22
2036,5893,536,1118847568200,41.598,400.393,6451377.383,1873065.164,15.5,6.9,2,34.91,-1.44,4,2015,2043,113.15,3.24
2036,5894,536,1118847568300,41.692,403.902,6451379.907,1873062.71,15.5,6.9,2,34.55,-5.43,4,2015,2043,113.43,3.28
2036,5895,536,1118847568400,41.806,407.356,6451382.385,1873060.272,15.5,6.9,2,33.82,-9.34,4,2015,2043,113.69,3.36
2036,5896,536,1118847568500,41.831,410.703,6451384.822,1873057.992,15.5,6.9,2,32.85,-10.74,4,2015,2043,113.96,3.47
2036,5897,536,1118847568600,41.817,413.92,6451387.203,1873055.816,15.5,6.9,2,31.93,-8.33,4,2015,2043,114.28,3.58
2036,5898,536,1118847568700,41.69,417.044,6451389.568,1873053.81,15.5,6.9,2,31.32,-4.14,4,2015,2043,114.65,3.66
2036,5899,536,1118847568800,41.537,420.132,6451391.939,1873051.832,15.5,6.9,2,31.04,-0.84,4,2015,2043,115.05,3.71
2036,5900,536,1118847568900,41.404,423.222,6451394.312,1873049.827,15.5,6.9,2,31,0.36,4,2015,2043,115.47,3.72
2036,5901,536,1118847569000,41.27,426.324,6451396.685,1873047.822,15.5,6.9,2,31.03,0.2,4,2015,2043,115.87,3.73
2036,5902,536,1118847569100,41.137,429.431,6451399.057,1873045.817,15.5,6.9,2,31.03,-0.18,4,2015,2043,116.2,3.74
2036,5903,536,1118847569200,41.003,432.534,6451401.43,1873043.812,15.5,6.9,2,30.99,-0.51,4,2015,2043,116.42,3.76
2036,5904,536,1118847569300,40.864,435.623,6451403.808,1873041.809,15.5,6.9,2,31.02,0.74,4,2015,2043,116.54,3.76
2036,5905,536,1118847569400,40.723,438.706,6451406.167,1873039.827,15.5,6.9,2,31.31,4.37,4,2015,2043,116.67,3.73
2036,5906,536,1118847569500,40.616,441.829,6451408.512,1873037.811,15.5,6.9,2,31.96,8.85,4,2015,2043,116.86,3.66
2036,5907,536,1118847569600,40.588,445.051,6451410.913,1873035.637,15.5,6.9,2,32.92,11.2,4,2015,2043,117.08,3.56
2036,5908,536,1118847569700,40.611,448.411,6451413.359,1873033.352,15.5,6.9,2,33.92,9.3,4,2015,2043,117.24,3.46
2036,5909,536,1118847569800,40.701,451.876,6451415.863,1873030.922,15.5,6.9,2,34.62,5.03,4,2015,2043,117.3,3.39
2036,5910,536,1118847569900,40.783,455.389,6451418.399,1873028.473,15.5,6.9,2,34.96,1.3,4,2015,2043,117.23,3.35
2036,5911,536,1118847570000,40.857,458.905,6451420.922,1873026.047,15.5,6.9,2,35.03,-0.33,4,2015,2043,117.03,3.34
2036,5912,536,1118847570100,40.933,462.406,6451423.444,1873023.62,15.5,6.9,2,35.01,-0.23,4,2015,2043,116.75,3.33
2036,5913,536,1118847570200,41.007,465.904,6451425.966,1873021.194,15.5,6.9,2,34.99,0,4,2015,2043,116.46,3.33
2036,5914,536,1118847570300,41.082,469.403,6451428.489,1873018.767,15.5,6.9,2,34.99,0,4,2015,2043,116.24,3.32
2036,5915,536,1118847570400,41.157,472.902,6451431.011,1873016.341,15.5,6.9,2,34.99,0,4,2015,2043,116.07,3.32
2036,5916,536,1118847570500,41.231,476.401,6451433.534,1873013.915,15.5,6.9,2,34.99,0,4,2015,2043,115.88,3.31
2036,5917,536,1118847570600,41.307,479.9,6451436.056,1873011.488,15.5,6.9,2,34.99,0,4,2015,2043,115.6,3.3
2036,5918,536,1118847570700,41.382,483.436,6451438.578,1873009.062,15.5,6.9,2,34.66,-5.4,4,2015,2043,115.18,3.32
2036,5919,536,1118847570800,41.457,486.9,6451441.101,1873006.635,15.5,6.9,2,33.88,-10.12,4,2015,2043,114.75,3.39
2036,5920,536,1118847570900,41.531,490.21,6451443.623,1873004.209,15.5,6.9,2,33.33,-4.88,4,2015,2043,114.43,3.43
2036,5921,536,1118847571000,41.613,493.461,6451446.145,1873001.782,15.5,6.9,2,33.34,5.06,4,2015,2043,114.15,3.42
2036,5922,536,1118847571100,41.739,496.774,6451448.668,1872999.356,15.5,6.9,2,33.9,10.2,4,2015,2043,113.82,3.36
2036,5923,536,1118847571200,41.867,500.254,6451451.19,1872996.929,15.5,6.9,2,34.55,3.4,4,1981,2043,438.24,12.68
2036,5924,536,1118847571300,41.994,503.796,6451453.734,1872994.483,15.5,6.9,2,34.45,-6.25,4,1981,2043,438.7,12.73
2036,5925,536,1118847571400,42.161,507.241,6451456.199,1872992.055,15.5,6.9,2,33.62,-10.77,4,1981,2043,439.25,13.07
2036,5926,536,1118847571500,42.303,510.547,6451458.58,1872989.735,15.5,6.9,2,32.48,-11.2,4,1981,2043,439.95,13.55
2036,5927,536,1118847571600,42.397,513.738,6451460.883,1872987.549,15.5,6.9,2,31.33,-10.93,4,2015,2043,113.39,3.62
2036,5928,536,1118847571700,42.468,516.787,6451463.102,1872985.47,15.5,6.9,2,30.47,-6.52,4,2015,2043,113.64,3.73
2036,5929,536,1118847571800,42.569,519.763,6451465.25,1872983.413,15.5,6.9,2,30.1,-0.83,4,2015,2043,113.96,3.79
2036,5930,536,1118847571900,42.689,522.732,6451467.384,1872981.343,15.5,6.9,2,30.29,4.73,4,2015,2043,114.39,3.78
2036,5931,536,1118847572000,42.8,525.758,6451469.555,1872979.253,15.5,6.9,2,30.94,8.6,4,2015,2043,114.88,3.71
2036,5932,536,1118847572100,42.89,528.883,6451471.831,1872977.097,15.5,6.9,2,31.85,10.17,4,2015,2043,115.25,3.62
2036,5933,536,1118847572200,42.987,532.127,6451474.185,1872974.862,15.5,6.9,2,32.79,8.91,4,2015,2043,115.38,3.52
2036,5934,536,1118847572300,43.068,535.472,6451476.62,1872972.575,15.5,6.9,2,33.5,5.57,4,2015,2043,115.36,3.44
2036,5935,536,1118847572400,43.082,538.872,6451479.166,1872970.28,15.5,6.9,2,33.89,2.16,4,2015,2043,115.33,3.4
2036,5936,536,1118847572500,43.105,542.287,6451481.686,1872967.995,15.5,6.9,2,34.03,0.1,4,2015,2043,115.36,3.39
2036,5937,536,1118847572600,43.128,545.693,6451484.206,1872965.71,15.5,6.9,2,34.04,-0.09,4,2015,2043,115.46,3.39
2036,5938,536,1118847572700,43.152,549.095,6451486.725,1872963.425,15.5,6.9,2,34.03,0.08,4,2015,2043,115.57,3.4
2036,5939,536,1118847572800,43.176,552.504,6451489.245,1872961.14,15.5,6.9,2,33.98,-0.84,4,2015,2043,115.66,3.4
2036,5940,536,1118847572900,43.209,555.907,6451491.771,1872958.836,15.5,6.9,2,33.82,-2.34,4,2015,2043,115.76,3.42
2036,5941,536,1118847573000,43.221,559.285,6451494.281,1872956.575,15.5,6.9,2,33.55,-3.3,4,2015,2043,115.88,3.45
2036,5942,536,1118847573100,43.217,562.617,6451496.767,1872954.357,15.5,6.9,2,33.3,-2.24,4,2015,2043,116.05,3.48
2036,5943,536,1118847573200,43.159,565.915,6451499.265,1872952.201,15.5,6.9,2,33.25,0.9,4,2015,2043,116.25,3.5
2036,5944,536,1118847573300,43.03,569.222,6451501.801,1872950.107,15.5,6.9,2,33.5,4.27,4,2015,2043,116.44,3.48
2036,5945,536,1118847573400,42.913,572.579,6451504.385,1872947.953,15.5,6.9,2,33.99,6.06,4,2015,2043,116.59,3.43
2036,5946,536,1118847573500,42.862,576.013,6451506.981,1872945.699,15.5,6.9,2,34.53,5.17,4,2015,2043,116.65,3.38
2036,5947,536,1118847573600,42.892,579.509,6451509.568,1872943.345,15.5,6.9,2,34.91,2.57,4,2015,2043,116.66,3.34
2036,5948,536,1118847573700,42.937,583.027,6451512.172,1872940.956,15.5,6.9,2,35.06,0.33,4,2015,2043,116.64,3.33
2036,5949,536,1118847573800,42.915,586.543,6451514.799,1872938.636,15.5,6.9,2,35.07,-0.6,4,2015,2043,116.62,3.33
2036,5950,536,1118847573900,42.86,590.045,6451517.444,1872936.344,15.5,6.9,2,35.02,-0.38,4,2015,2043,116.62,3.33
2036,5951,536,1118847574000,42.8,593.543,6451520.092,1872934.057,15.5,6.9,2,35,-0.03,4,2015,2043,116.62,3.33
2036,5952,536,1118847574100,42.746,597.042,6451522.737,1872931.764,15.5,6.9,2,34.99,0,4,2015,2043,116.62,3.33
2036,5953,536,1118847574200,42.691,600.542,6451525.382,1872929.472,15.5,6.9,2,35,0,4,2015,2043,116.62,3.33
2036,5954,536,1118847574300,42.638,604.041,6451528.026,1872927.179,15.5,6.9,2,35,0,4,2015,2043,116.62,3.33
2036,5955,536,1118847574400,42.583,607.541,6451530.671,1872924.887,15.5,6.9,2,35,0,4,2015,2043,116.62,3.33
2036,5956,536,1118847574500,42.529,611.04,6451533.316,1872922.594,15.5,6.9,2,35,0,4,2015,2043,116.62,3.33
2036,5957,536,1118847574600,42.475,614.54,6451535.96,1872920.302,15.5,6.9,2,34.99,0,4,2015,2043,116.62,3.33
2036,5958,536,1118847574700,42.421,618.039,6451538.605,1872918.009,15.5,6.9,2,34.99,0,4,2015,2043,116.63,3.33
2036,5959,536,1118847574800,42.366,621.539,6451541.25,1872915.717,15.5,6.9,2,35,0,4,2015,2043,116.63,3.33
2036,5960,536,1118847574900,42.313,625.061,6451543.894,1872913.424,15.5,6.9,2,34.79,-3.35,4,2015,2043,116.6,3.35
2036,5961,536,1118847575000,42.258,628.539,6451546.539,1872911.132,15.5,6.9,2,34.3,-6.28,4,2015,2043,116.63,3.4
2036,5962,536,1118847575100,42.204,631.921,6451549.184,1872908.839,15.5,6.9,2,33.96,-3.02,4,2015,2043,116.74,3.44
2036,5963,536,1118847575200,42.172,635.267,6451551.828,1872906.547,15.5,6.9,2,33.96,3.03,4,2015,2043,116.88,3.44
2036,5964,536,1118847575300,42.15,638.649,6451554.473,1872904.254,15.5,6.9,2,34.31,6.32,4,2015,2043,117,3.41
2036,5965,536,1118847575400,42.127,642.127,6451557.118,1872901.962,15.5,6.9,2,34.79,3.36,4,2015,2043,117.07,3.37
2036,5966,536,1118847575500,42.105,645.65,6451559.763,1872899.669,15.5,6.9,2,35,0,4,2015,2043,117.18,3.35
2036,5967,536,1118847575600,42.084,649.15,6451562.407,1872897.376,15.5,6.9,2,35,0,4,2015,2043,117.33,3.35
2036,5968,536,1118847575700,42.061,652.65,6451565.052,1872895.084,15.5,6.9,2,35,0,4,2015,2043,117.45,3.36
2036,5969,536,1118847575800,42.039,656.15,6451567.697,1872892.791,15.5,6.9,2,35,0,4,2015,2043,117.55,3.36
2036,5970,536,1118847575900,42.017,659.65,6451570.341,1872890.499,15.5,6.9,2,35,0,4,2015,2043,117.74,3.36
2036,5971,536,1118847576000,41.995,663.15,6451572.986,1872888.206,15.5,6.9,2,35,0,4,2015,2043,118.07,3.37
2036,5972,536,1118847576100,41.973,666.65,6451575.631,1872885.914,15.5,6.9,2,35,0,4,2015,2043,118.53,3.39
2036,5973,536,1118847576200,41.952,670.15,6451578.275,1872883.621,15.5,6.9,2,35,0,4,2015,2043,119.04,3.4
2036,5974,536,1118847576300,41.929,673.65,6451580.92,1872881.329,15.5,6.9,2,35,0,4,2015,2043,119.55,3.42
2036,5975,536,1118847576400,41.907,677.15,6451583.565,1872879.036,15.5,6.9,2,35,0,4,2015,2043,120.06,3.43
2036,5976,536,1118847576500,41.885,680.65,6451586.209,1872876.744,15.5,6.9,2,35,0,4,2015,2043,120.55,3.44
2036,5977,536,1118847576600,41.863,684.15,6451588.854,1872874.451,15.5,6.9,2,35,0,4,2015,2043,121.06,3.46
2036,5978,536,1118847576700,41.84,687.65,6451591.499,1872872.159,15.5,6.9,2,35,0,4,2015,2043,121.56,3.47
2036,5979,536,1118847576800,41.819,691.149,6451594.143,1872869.866,15.5,6.9,2,35,0,4,2015,2043,122.07,3.49
2036,5980,536,1118847576900,41.797,694.649,6451596.788,1872867.574,15.5,6.9,2,35,0,4,2015,2043,122.55,3.5
2036,5981,536,1118847577000,41.775,698.149,6451599.433,1872865.281,15.5,6.9,2,35,0.03,4,2015,2043,122.96,3.51
2036,5982,536,1118847577100,41.753,701.65,6451602.077,1872862.989,15.5,6.9,2,35,0,4,2015,2043,123.31,3.52
2036,5983,536,1118847577200,41.731,705.151,6451604.722,1872860.696,15.5,6.9,2,34.99,-0.23,4,2015,2043,123.59,3.53
2036,5984,536,1118847577300,41.702,708.651,6451607.374,1872858.406,15.5,6.9,2,34.95,-0.48,4,2015,2043,123.85,3.54
2036,5985,536,1118847577400,41.686,712.142,6451610.01,1872856.113,15.5,6.9,2,34.93,-0.2,4,2015,2043,124.11,3.55
2036,5986,536,1118847577500,41.698,715.627,6451612.618,1872853.808,15.5,6.9,2,34.97,0.81,4,2015,2043,124.38,3.56
2036,5987,536,1118847577600,41.72,719.121,6451615.226,1872851.489,15.5,6.9,2,35.09,1.83,4,2015,2043,124.65,3.55
2036,5988,536,1118847577700,41.731,722.638,6451617.861,1872849.161,15.5,6.9,2,35.27,1.92,4,2015,2043,124.89,3.54
2036,5989,536,1118847577800,41.715,726.179,6451620.537,1872846.833,15.5,6.9,2,35.41,1.14,4,2015,2043,125.11,3.53
2036,5990,536,1118847577900,41.686,729.732,6451623.228,1872844.508,15.5,6.9,2,35.49,0.3,4,2015,2043,125.33,3.53
2036,5991,536,1118847578000,41.663,733.286,6451625.911,1872842.183,15.5,6.9,2,35.51,-0.07,4,2015,2043,125.51,3.53
2036,5992,536,1118847578100,41.641,736.837,6451628.593,1872839.858,15.5,6.9,2,35.5,-0.13,4,2015,2043,125.67,3.54
2036,5993,536,1118847578200,41.619,740.385,6451631.276,1872837.532,15.5,6.9,2,35.5,0.06,4,2015,2043,125.82,3.54
